date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor,5DaySMA,20DaySMA
2023-07-24,110.61,111.31,108.55,110.617,45637998,110.61,111.31,108.55,110.617,45637998,0.0,1.0,0.0,0.0
2023-07-25,113.0,114.05,111.0,111.14,44916262,113.0,114.05,111.0,111.14,44916262,0.0,1.0,0.0,0.0
2023-07-26,110.09,112.36,109.3,111.91,51721689,110.09,112.36,109.3,111.91,51721689,0.0,1.0,0.0,0.0
2023-07-27,111.1,115.08,110.51,111.79,70677972,111.1,115.08,110.51,111.79,70677972,0.0,1.0,0.0,0.0
2023-07-28,112.96,114.86,112.44,113.38,55525965,112.96,114.86,112.44,113.38,55525965,0.0,1.0,111.55199999999999,0.0
2023-07-31,114.4,114.68,112.35,114.16,54187286,114.4,114.68,112.35,114.16,54187286,0.0,1.0,112.30999999999999,0.0
2023-08-01,117.6,118.19,113.16,114.26,97284727,117.6,118.19,113.16,114.26,97284727,0.0,1.0,113.22999999999999,0.0
2023-08-02,109.35,119.5,107.38,119.49,173372010,109.35,119.5,107.38,119.49,173372010,0.0,1.0,113.082,0.0
2023-08-03,113.15,114.96,108.95,108.95,90811558,113.15,114.96,108.95,108.95,90811558,0.0,1.0,113.492,0.0
2023-08-04,115.82,118.85,113.96,114.48,83169686,115.82,118.85,113.96,114.48,83169686,0.0,1.0,114.064,0.0
2023-08-07,116.81,119.08,115.49,116.36,65854765,116.81,119.08,115.49,116.36,65854765,0.0,1.0,114.546,0.0
2023-08-08,113.23,115.46,111.41,114.94,54141829,113.23,115.46,111.41,114.94,54141829,0.0,1.0,113.672,0.0
2023-08-09,110.47,113.15,108.78,112.89,56257067,110.47,113.15,108.78,112.89,56257067,0.0,1.0,113.896,0.0
2023-08-10,110.23,113.89,109.47,111.3,57297792,110.23,113.89,109.47,111.3,57297792,0.0,1.0,113.31199999999998,0.0
2023-08-11,107.57,109.07,106.48,108.85,55667745,107.57,109.07,106.48,108.85,55667745,0.0,1.0,111.66199999999999,0.0
2023-08-14,111.98,111.99,105.42,106.75,57421820,111.98,111.99,105.42,106.75,57421820,0.0,1.0,110.696,0.0
2023-08-15,111.35,113.18,110.17,111.99,53816569,111.35,113.18,110.17,111.99,53816569,0.0,1.0,110.32000000000001,0.0
2023-08-16,107.19,110.4388,106.98,110.0863,54327298,107.19,110.4388,106.98,110.0863,54327298,0.0,1.0,109.66400000000002,0.0
2023-08-17,104.44,107.85,104.1,107.62,59064275,104.44,107.85,104.1,107.62,59064275,0.0,1.0,108.506,0.0
2023-08-18,105.45,106.07,101.68,102.4,59916675,105.45,106.07,101.68,102.4,59916675,0.0,1.0,108.082,111.34
2023-08-21,108.22,108.54,105.67,106.2,49319240,108.22,108.54,105.67,106.2,49319240,0.0,1.0,107.33,111.22049999999999
2023-08-22,105.66,109.72,104.85,109.4,47335086,105.66,109.72,104.85,109.4,47335086,0.0,1.0,106.19200000000001,110.85349999999998
2023-08-23,109.43,110.08,105.0,105.65,54656329,109.43,110.08,105.0,105.65,54656329,0.0,1.0,106.64000000000001,110.82050000000001
2023-08-24,101.8,111.64,100.871,111.06,109179129,101.8,111.64,100.871,111.06,109179129,0.0,1.0,106.11200000000001,110.35549999999998
2023-08-25,102.25,104.12,99.58,101.165,74793086,102.25,104.12,99.58,101.165,74793086,0.0,1.0,105.47200000000001,109.81999999999998
2023-08-28,102.61,104.07,100.8944,103.47,55386803,102.61,104.07,100.8944,103.47,55386803,0.0,1.0,104.35,109.2305
2023-08-29,105.92,106.57,101.79,102.11,50850289,105.92,106.57,101.79,102.11,50850289,0.0,1.0,104.402,108.64650000000002
2023-08-30,106.59,107.67,104.5,105.402,54847348,106.59,107.67,104.5,105.402,54847348,0.0,1.0,103.83399999999999,108.5085
2023-08-31,105.72,108.06,104.86,106.19,58918970,105.72,108.06,104.86,106.19,58918970,0.0,1.0,104.61800000000001,108.13700000000001
2023-09-01,109.45,110.06,106.61,107.0,54856148,109.45,110.06,106.61,107.0,54856148,0.0,1.0,106.05799999999999,107.8185
2023-09-05,110.78,111.82,106.3,109.0,66042191,110.78,111.82,106.3,109.0,66042191,0.0,1.0,107.69200000000001,107.51700000000001
2023-09-06,109.28,111.33,108.22,110.56,47736701,109.28,111.33,108.22,110.56,47736701,0.0,1.0,108.36399999999999,107.31950000000002
2023-09-07,106.59,107.69,105.09,106.14,49080149,106.59,107.69,105.09,106.14,49080149,0.0,1.0,108.364,107.12550000000002
2023-09-08,106.09,109.737,105.75,107.02,46271558,106.09,109.737,105.75,107.02,46271558,0.0,1.0,108.43800000000002,106.9185
2023-09-11,105.32,107.51,103.0,107.315,50611285,105.32,107.51,103.0,107.315,50611285,0.0,1.0,107.612,106.806
2023-09-12,105.31,106.74,103.18,104.2,44413572,105.31,106.74,103.18,104.2,44413572,0.0,1.0,106.518,106.47250000000001
2023-09-13,107.71,108.74,104.83,105.1,44702254,107.71,108.74,104.83,105.1,44702254,0.0,1.0,106.204,106.2905
