date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor,5DaySMA,20DaySMA
2023-08-24,230.04,238.92,228.1801,238.66,99777432,230.04,238.92,228.1801,238.66,99777432,0.0,1.0,229.372,242.898
2023-08-25,238.59,239.0,230.35,231.31,106612231,238.59,239.0,230.35,231.31,106612231,0.0,1.0,233.99200000000002,241.50549999999998
2023-08-28,238.82,244.38,235.35,242.58,107673727,238.82,244.38,235.35,242.58,107673727,0.0,1.0,235.5,240.075
2023-08-29,257.18,257.48,237.77,238.58,134047603,257.18,257.48,237.77,238.58,134047603,0.0,1.0,240.298,239.88049999999998
2023-08-30,256.9,260.51,250.59,254.2,121988437,256.9,260.51,250.59,254.2,121988437,0.0,1.0,244.30599999999998,240.02000000000004
2023-08-31,258.08,261.18,255.05,255.98,108861698,258.08,261.18,255.05,255.98,108861698,0.0,1.0,249.914,239.958
2023-09-01,245.01,259.0794,242.01,257.26,132541640,245.01,259.0794,242.01,257.26,132541640,0.0,1.0,251.198,239.51549999999997
2023-09-05,256.49,258.0,244.86,245.0,129469565,256.49,258.0,244.86,245.0,129469565,0.0,1.0,254.73200000000003,239.7675
2023-09-06,251.92,255.39,245.06,255.135,116959759,251.92,255.39,245.06,255.135,116959759,0.0,1.0,253.67999999999998,239.87850000000003
2023-09-07,251.49,252.81,243.265,245.07,115312886,251.49,252.81,243.265,245.07,115312886,0.0,1.0,252.598,240.3435
2023-09-08,248.5,256.52,246.67,251.22,118559635,248.5,256.52,246.67,251.22,118559635,0.0,1.0,250.68200000000002,240.5015
2023-09-11,273.58,274.85,260.61,264.27,174667852,273.58,274.85,260.61,264.27,174667852,0.0,1.0,256.396,242.048
2023-09-12,267.48,278.39,266.6,270.76,135999866,267.48,278.39,266.6,270.76,135999866,0.0,1.0,258.594,243.43399999999997
2023-09-13,271.3,274.98,268.1,270.07,111673737,271.3,274.98,268.1,270.07,111673737,0.0,1.0,262.46999999999997,245.35099999999997
2023-09-14,276.04,276.7094,270.42,271.32,107709842,276.04,276.7094,270.42,271.32,107709842,0.0,1.0,267.38,247.873
2023-09-15,274.39,278.98,271.0,277.55,133692313,274.39,278.98,271.0,277.55,133692313,0.0,1.0,272.558,250.63150000000002
2023-09-18,265.28,271.44,263.7601,271.16,101543305,265.28,271.44,263.7601,271.16,101543305,0.0,1.0,270.898,253.121
2023-09-19,266.5,267.85,261.2,264.35,103704040,266.5,267.85,261.2,264.35,103704040,0.0,1.0,270.702,254.88199999999998
2023-09-20,262.59,273.93,262.4606,267.04,122514643,262.59,273.93,262.4606,267.04,122514643,0.0,1.0,268.96,256.352
