date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor,5DaySMA,20DaySMA
2023-02-07,102.11,102.41,98.08,101.17,119501301,102.11,102.41,98.08,101.17,119501301,0.0,1.0,105.148,99.1345
2023-02-08,100.05,102.6699,98.775,102.04,75878304,100.05,102.6699,98.775,102.04,75878304,0.0,1.0,104.128,99.64349999999999
2023-02-09,98.24,101.78,97.57,101.32,64622489,98.24,101.78,97.57,101.32,64622489,0.0,1.0,101.194,99.801
2023-02-10,97.61,98.8163,96.23,97.56,52740133,97.61,98.8163,96.23,97.56,52740133,0.0,1.0,100.03800000000001,99.91799999999999
2023-02-13,99.54,99.68,96.91,97.85,52841464,99.54,99.68,96.91,97.85,52841464,0.0,1.0,99.50999999999999,99.989
2023-02-14,99.7,100.9207,97.52,98.41,56202898,99.7,100.9207,97.52,98.41,56202898,0.0,1.0,99.02799999999999,100.1715
2023-02-15,101.16,101.17,98.45,99.09,48053879,101.16,101.17,98.45,99.09,48053879,0.0,1.0,99.25,100.45649999999999
2023-02-16,98.15,100.63,98.1,99.21,56339173,98.15,100.63,98.1,99.21,56339173,0.0,1.0,99.232,100.68
2023-02-17,97.2,97.94,95.65,97.8,60029405,97.2,97.94,95.65,97.8,60029405,0.0,1.0,99.15,100.6775
2023-02-21,94.58,95.605,94.27,95.335,56580360,94.58,95.605,94.27,95.335,56580360,0.0,1.0,98.158,100.5305
2023-02-22,95.79,97.01,94.8,95.1,59534094,95.79,97.01,94.8,95.1,59534094,0.0,1.0,97.376,100.50399999999999
2023-02-23,95.82,96.43,93.67,96.12,48466994,95.82,96.43,93.67,96.12,48466994,0.0,1.0,96.308,100.436
2023-02-24,93.5,94.14,92.3186,93.53,57053812,93.5,94.14,92.3186,93.53,57053812,0.0,1.0,95.378,100.15
2023-02-27,93.76,94.78,93.14,94.28,47470321,93.76,94.78,93.14,94.28,47470321,0.0,1.0,94.69,99.726
2023-02-28,94.23,94.69,92.92,93.14,43959290,94.23,94.69,92.92,93.14,43959290,0.0,1.0,94.62,99.41
2023-03-01,92.17,94.68,91.59,93.87,52299524,92.17,94.68,91.59,93.87,52299524,0.0,1.0,93.896,98.862
2023-03-02,92.13,92.23,90.39,91.41,55574820,92.13,92.23,90.39,91.41,55574820,0.0,1.0,93.15799999999999,98.211
2023-03-03,94.9,94.94,92.66,92.74,55759609,94.9,94.94,92.66,92.74,55759609,0.0,1.0,93.438,97.3105
2023-03-06,93.75,96.545,93.74,95.19,52112355,93.75,96.545,93.74,95.19,52112355,0.0,1.0,93.436,96.82849999999999
2023-03-07,93.55,95.09,92.78,94.06,49100668,93.55,95.09,92.78,94.06,49100668,0.0,1.0,93.3,96.397
2023-03-08,93.92,94.165,92.18,93.6,44899128,93.92,94.165,92.18,93.6,44899128,0.0,1.0,93.65,95.9875
2023-03-09,92.25,96.21,92.18,93.68,56218705,92.25,96.21,92.18,93.68,56218705,0.0,1.0,93.674,95.5975
2023-03-10,90.73,93.57,90.245,92.67,69827490,90.73,93.57,90.245,92.67,69827490,0.0,1.0,92.84,95.22200000000001
2023-03-13,92.43,94.02,88.12,89.97,72397053,92.43,94.02,88.12,89.97,72397053,0.0,1.0,92.576,94.96300000000001
2023-03-14,94.88,95.07,92.71,93.83,60912674,94.88,95.07,92.71,93.83,60912674,0.0,1.0,92.842,94.72999999999999
2023-03-15,96.2,96.67,93.07,93.22,70731792,96.2,96.67,93.07,93.22,70731792,0.0,1.0,93.298,94.555
2023-03-16,100.04,100.99,95.61,95.75,84558934,100.04,100.99,95.61,95.75,84558934,0.0,1.0,94.856,94.499
2023-03-17,98.95,100.66,97.455,99.79,87300242,98.95,100.66,97.455,99.79,87300242,0.0,1.0,96.5,94.539
2023-03-20,97.71,98.48,95.7,98.41,62388911,97.71,98.48,95.7,98.41,62388911,0.0,1.0,97.55600000000001,94.56450000000001
2023-03-21,100.61,100.845,98.0,98.14,58597275,100.61,100.845,98.0,98.14,58597275,0.0,1.0,98.702,94.866
2023-03-22,98.7,102.1,98.61,100.45,57475365,98.7,102.1,98.61,100.45,57475365,0.0,1.0,99.202,95.0115
2023-03-23,98.71,101.06,97.62,100.43,57559310,98.71,101.06,97.62,100.43,57559310,0.0,1.0,98.936,95.156
2023-03-24,98.13,98.3,96.4,98.065,56144801,98.13,98.3,96.4,98.065,56144801,0.0,1.0,98.772,95.3875
2023-03-27,98.04,99.34,97.08,99.07,46721296,98.04,99.34,97.08,99.07,46721296,0.0,1.0,98.838,95.6015
2023-03-28,97.24,98.44,96.29,98.11,38720050,97.24,98.44,96.29,98.11,38720050,0.0,1.0,98.16400000000002,95.752
2023-03-29,100.25,100.4218,98.56,98.69,49783279,100.25,100.4218,98.56,98.69,49783279,0.0,1.0,98.474,96.15599999999999
2023-03-30,102.0,103.04,101.01,101.55,53633398,102.0,103.04,101.01,101.55,53633398,0.0,1.0,99.13199999999999,96.6495
2023-03-31,103.29,103.49,101.95,102.16,56750317,103.29,103.49,101.95,102.16,56750317,0.0,1.0,100.164,97.069
2023-04-03,102.41,103.29,101.43,102.3,41135733,102.41,103.29,101.43,102.3,41135733,0.0,1.0,101.038,97.502
2023-04-04,103.95,104.2,102.11,102.75,48662496,103.95,104.2,102.11,102.75,48662496,0.0,1.0,102.38000000000001,98.022
2023-04-05,101.1,103.91,100.7506,103.91,45175393,101.1,103.91,100.7506,103.91,45175393,0.0,1.0,102.55,98.381
2023-04-06,102.06,102.3817,99.8008,100.75,43808020,102.06,102.3817,99.8008,100.75,43808020,0.0,1.0,102.56199999999998,98.8715
2023-04-10,102.17,102.2,99.57,100.96,37261185,102.17,102.2,99.57,100.96,37261185,0.0,1.0,102.338,99.4435
2023-04-11,99.92,101.0,99.01,100.8,60417847,99.92,101.0,99.01,100.8,60417847,0.0,1.0,101.84,99.818
2023-04-12,97.83,100.51,97.705,100.4,56735007,97.83,100.51,97.705,100.4,56735007,0.0,1.0,100.616,99.96549999999999
2023-04-13,102.4,102.57,98.71,98.95,67925138,102.4,102.57,98.71,98.95,67925138,0.0,1.0,100.876,100.2755
2023-04-14,102.51,103.2013,101.11,102.07,51450522,102.51,103.2013,101.11,102.07,51450522,0.0,1.0,100.96600000000001,100.399
2023-04-17,102.74,103.73,101.59,103.16,39791535,102.74,103.73,101.59,103.16,39791535,0.0,1.0,101.08000000000001,100.5885
2023-04-18,102.3,104.2,101.52,103.95,39790518,102.3,104.2,101.52,103.95,39790518,0.0,1.0,101.556,100.818
2023-04-19,104.3,105.12,101.39,101.58,58398890,104.3,105.12,101.39,101.58,58398890,0.0,1.0,102.85,101.0025
2023-04-20,103.81,105.25,103.21,103.53,57696866,103.81,105.25,103.21,103.53,57696866,0.0,1.0,103.13199999999999,101.25800000000001
