date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor,5DaySMA,20DaySMA
2023-01-05,126.94,128.52,124.54,126.125,25447099,126.94,128.52,124.54,126.125,25447099,0.0,1.0,123.92999999999999,118.7915
2023-01-06,130.02,130.33,126.04,128.97,27584498,130.02,130.33,126.04,128.97,27584498,0.0,1.0,125.88200000000002,119.596
2023-01-09,129.47,132.95,129.28,131.16,26649145,129.47,132.95,129.28,131.16,26649145,0.0,1.0,127.708,120.30300000000003
2023-01-10,132.99,133.44,127.15,127.27,28684431,132.99,133.44,127.15,127.27,28684431,0.0,1.0,129.358,121.1575
2023-01-11,132.89,133.8494,130.34,130.96,25423046,132.89,133.8494,130.34,130.96,25423046,0.0,1.0,130.462,122.06649999999999
2023-01-12,136.71,137.6781,131.76,133.44,30757732,136.71,137.6781,131.76,133.44,30757732,0.0,1.0,132.416,122.8945
2023-01-13,136.98,137.39,134.835,134.97,22423839,136.98,137.39,134.835,134.97,22423839,0.0,1.0,133.808,123.66399999999999
2023-01-17,135.36,136.75,134.25,136.176,21147587,135.36,136.75,134.25,136.176,21147587,0.0,1.0,134.98600000000002,124.62450000000001
2023-01-18,133.02,137.25,132.8,135.81,20215486,133.02,137.25,132.8,135.81,20215486,0.0,1.0,134.99200000000002,125.304
2023-01-19,136.15,137.45,132.14,132.49,28625232,136.15,137.45,132.14,132.49,28625232,0.0,1.0,135.644,126.3875
2023-01-20,139.37,139.94,134.61,135.89,28688630,139.37,139.94,134.61,135.89,28688630,0.0,1.0,136.176,127.5015
2023-01-23,143.27,143.76,138.66,139.29,27470093,143.27,143.76,138.66,139.29,27470093,0.0,1.0,137.43400000000003,128.677
2023-01-24,143.14,145.0,141.36,141.69,21970190,143.14,145.0,141.36,141.69,21970190,0.0,1.0,138.99,129.978
2023-01-25,141.5,143.17,140.31,141.22,26622021,141.5,143.17,140.31,141.22,26622021,0.0,1.0,140.686,131.151
2023-01-26,147.3,147.51,143.3,144.4,25482084,147.3,147.51,143.3,144.4,25482084,0.0,1.0,142.916,132.672
2023-01-27,151.74,153.19,147.39,148.237,35771865,151.74,153.19,147.39,148.237,35771865,0.0,1.0,145.39000000000001,134.478
2023-01-30,147.06,151.1233,146.95,149.405,28040100,147.06,151.1233,146.95,149.405,28040100,0.0,1.0,146.148,135.818
2023-01-31,148.97,149.88,147.52,147.95,29842109,148.97,149.88,147.52,147.95,29842109,0.0,1.0,147.314,137.24949999999998
2023-02-01,153.12,153.58,147.06,148.03,55661017,153.12,153.58,147.06,148.03,55661017,0.0,1.0,149.63799999999998,138.6685
2023-02-02,188.77,197.16,180.16,183.38,150475687,188.77,197.16,180.16,183.38,150475687,0.0,1.0,157.93200000000002,141.73850000000002
2023-02-03,186.53,196.77,182.89,183.465,76809701,186.53,196.77,182.89,183.465,76809701,0.0,1.0,164.89000000000001,144.71800000000002
2023-02-06,186.06,190.7,185.5156,186.53,42483811,186.06,190.7,185.5156,186.53,42483811,0.0,1.0,172.69,147.52
2023-02-07,191.62,193.7799,184.4,185.575,47080662,191.62,193.7799,184.4,185.575,47080662,0.0,1.0,181.22,150.6275
2023-02-08,183.43,190.83,182.92,190.0,36139074,183.43,190.83,182.92,190.0,36139074,0.0,1.0,187.282,153.14950000000002
2023-02-09,177.92,186.65,177.27,186.13,37118811,177.92,186.65,177.27,186.13,37118811,0.0,1.0,185.11200000000002,155.401
2023-02-10,174.15,178.89,173.35,176.3534,33433567,174.15,178.89,173.35,176.3534,33433567,0.0,1.0,182.636,157.273
2023-02-13,179.43,181.0,175.82,178.215,31463223,179.43,181.0,175.82,178.215,31463223,0.0,1.0,181.31,159.39550000000003
2023-02-14,179.48,181.5064,175.88,177.16,24034631,179.48,181.5064,175.88,177.16,24034631,0.0,1.0,178.882,161.60150000000002
2023-02-15,177.16,178.19,175.33,176.415,25337966,177.16,178.19,175.33,176.415,25337966,0.0,1.0,177.628,163.8085
2023-02-16,172.44,175.85,171.79,172.75,25827473,172.44,175.85,171.79,172.75,25827473,0.0,1.0,176.53199999999998,165.623
2023-02-17,172.88,173.18,169.7,170.22,24171260,172.88,173.18,169.7,170.22,24171260,0.0,1.0,176.278,167.29850000000002
2023-02-21,172.08,178.17,171.88,174.31,34592582,172.08,178.17,171.88,174.31,34592582,0.0,1.0,174.808,168.739
2023-02-22,171.12,172.755,169.69,171.07,22433158,171.12,172.755,169.69,171.07,22433158,0.0,1.0,173.136,170.138
2023-02-23,172.04,173.69,169.38,172.0,20017779,172.04,173.69,169.38,172.0,20017779,0.0,1.0,172.112,171.66500000000002
2023-02-24,170.39,170.72,167.66,168.64,19791334,170.39,170.72,167.66,168.64,19791334,0.0,1.0,171.702,172.8195
2023-02-27,169.54,173.12,169.06,171.875,19277002,169.54,173.12,169.06,171.875,19277002,0.0,1.0,171.03400000000002,173.7095
2023-02-28,174.94,177.55,171.87,171.9,46051117,174.94,177.55,171.87,171.9,46051117,0.0,1.0,171.606,175.1035
2023-03-01,173.42,177.85,173.05,174.59,30998380,173.42,177.85,173.05,174.59,30998380,0.0,1.0,172.06599999999997,176.326
2023-03-02,174.53,175.01,171.43,172.38,17360708,174.53,175.01,171.43,172.38,17360708,0.0,1.0,172.564,177.3965
2023-03-03,185.25,186.62,177.05,178.92,45877692,185.25,186.62,177.05,178.92,45877692,0.0,1.0,175.536,177.2205
2023-03-06,184.9,189.66,184.64,188.0,33209394,184.9,189.66,184.64,188.0,33209394,0.0,1.0,178.608,177.139
2023-03-07,184.51,190.36,184.01,189.0,36701495,184.51,190.36,184.01,189.0,36701495,0.0,1.0,180.522,177.0615
2023-03-08,184.97,185.26,181.34,182.87,19432405,184.97,185.26,181.34,182.87,19432405,0.0,1.0,182.83200000000002,176.72899999999998
2023-03-09,181.69,188.93,180.3,186.35,26582750,181.69,188.93,180.3,186.35,26582750,0.0,1.0,184.264,176.642
2023-03-10,179.51,184.77,178.8,181.01,25665032,179.51,184.77,178.8,181.01,25665032,0.0,1.0,183.11599999999999,176.7215
2023-03-13,180.9,183.78,174.82,177.96,24727969,180.9,183.78,174.82,177.96,24727969,0.0,1.0,182.31599999999997,177.05900000000003
2023-03-14,194.02,194.32,186.56,187.58,41642627,194.02,194.32,186.56,187.58,41642627,0.0,1.0,184.218,177.7885
2023-03-15,197.75,197.78,190.8351,192.95,42123552,197.75,197.78,190.8351,192.95,42123552,0.0,1.0,186.77399999999997,178.702
2023-03-16,204.93,205.76,196.0886,198.26,50819659,204.93,205.76,196.0886,198.26,50819659,0.0,1.0,191.422,180.0905
2023-03-17,195.61,201.9,195.4304,200.56,50141098,195.61,201.9,195.4304,200.56,50141098,0.0,1.0,194.642,181.249
2023-03-20,197.81,199.36,193.64,198.48,25186315,197.81,199.36,193.64,198.48,25186315,0.0,1.0,198.02400000000003,182.4955
2023-03-21,202.16,203.55,197.95,203.2,31826952,202.16,203.55,197.95,203.2,31826952,0.0,1.0,199.65200000000002,183.99949999999998
2023-03-22,199.81,207.37,199.67,202.5,28477759,199.81,207.37,199.67,202.5,28477759,0.0,1.0,200.064,185.434
2023-03-23,204.28,207.88,202.15,202.84,27389669,204.28,207.88,202.15,202.84,27389669,0.0,1.0,199.93400000000003,187.046
2023-03-24,206.01,207.58,203.55,205.18,27733042,206.01,207.58,203.55,205.18,27733042,0.0,1.0,202.01399999999998,188.827
2023-03-27,202.84,205.86,201.36,204.81,18527184,202.84,205.86,201.36,204.81,18527184,0.0,1.0,203.02,190.49200000000002
2023-03-28,200.68,201.03,197.9,200.15,19127295,200.68,201.03,197.9,200.15,19127295,0.0,1.0,202.724,191.77900000000002
2023-03-29,205.35,205.72,202.5355,203.56,18851137,205.35,205.72,202.5355,203.56,18851137,0.0,1.0,203.83200000000002,193.37550000000002
2023-03-30,207.84,208.09,202.82,203.38,22608303,207.84,208.09,202.82,203.38,22608303,0.0,1.0,204.544,195.041
2023-03-31,211.94,212.17,206.77,207.24,25440273,211.94,212.17,206.77,207.24,25440273,0.0,1.0,205.73000000000002,196.3755
2023-04-03,213.07,213.4861,208.2,208.84,17924613,213.07,213.4861,208.2,208.84,17924613,0.0,1.0,207.776,197.784
2023-04-04,214.72,216.24,212.54,213.39,21026367,214.72,216.24,212.54,213.39,21026367,0.0,1.0,210.584,199.2945
2023-04-05,211.48,215.19,209.94,214.15,19396630,211.48,215.19,209.94,214.15,19396630,0.0,1.0,211.81,200.62
2023-04-06,216.1,216.94,208.65,209.25,26104411,216.1,216.94,208.65,209.25,26104411,0.0,1.0,213.462,202.34050000000002
2023-04-10,214.75,215.66,210.66,214.71,16106074,214.75,215.66,210.66,214.71,16106074,0.0,1.0,214.02399999999997,204.10250000000002
2023-04-11,213.85,216.02,213.41,215.48,16710101,213.85,216.02,213.41,215.48,16710101,0.0,1.0,214.18,205.75
2023-04-12,214.0,216.84,212.584,214.835,18972172,214.0,216.84,212.584,214.835,18972172,0.0,1.0,214.036,206.74899999999997
2023-04-13,220.35,221.15,215.69,215.73,23310357,220.35,221.15,215.69,215.73,23310357,0.0,1.0,215.81,207.879
2023-04-14,221.49,222.11,217.55,217.88,21591207,221.49,222.11,217.55,217.88,21591207,0.0,1.0,216.888,208.70700000000002
2023-04-17,218.86,220.979,217.13,219.79,15411724,218.86,220.979,217.13,219.79,15411724,0.0,1.0,217.71000000000004,209.86950000000002
2023-04-18,217.89,220.44,216.21,219.91,12280984,217.89,220.44,216.21,219.91,12280984,0.0,1.0,218.51800000000003,210.8735
2023-04-19,215.7,217.33,212.93,213.472,15898078,215.7,217.33,212.93,213.472,15898078,0.0,1.0,218.858,211.5505
2023-04-20,213.07,216.75,212.77,213.48,16475443,213.07,216.75,212.77,213.48,16475443,0.0,1.0,217.402,212.2135
2023-04-21,212.89,213.41,209.58,210.21,17717166,212.89,213.41,209.58,210.21,17717166,0.0,1.0,215.68199999999996,212.644
2023-04-24,212.79,213.92,210.71,213.675,15750920,212.79,213.92,210.71,213.675,15750920,0.0,1.0,214.468,212.983
2023-04-25,207.55,211.26,207.13,210.815,19198175,207.55,211.26,207.13,210.815,19198175,0.0,1.0,212.4,213.2185
2023-04-26,209.4,214.11,208.88,212.5,35185227,209.4,214.11,208.88,212.5,35185227,0.0,1.0,211.13999999999996,213.6545
2023-04-27,238.56,241.685,236.77,239.89,71196531,238.56,241.685,236.77,239.89,71196531,0.0,1.0,216.238,215.315
2023-04-28,240.32,240.43,235.75,239.01,39554036,240.32,240.43,235.75,239.01,39554036,0.0,1.0,221.724,216.939
2023-05-01,243.18,244.0,236.46,238.615,29143912,243.18,244.0,236.46,238.615,29143912,0.0,1.0,227.802,218.50100000000003
2023-05-02,239.24,244.92,238.99,243.18,24350149,239.24,244.92,238.99,243.18,24350149,0.0,1.0,234.14000000000001,219.8095
2023-05-03,237.03,241.75,232.75,239.47,34463859,237.03,241.75,232.75,239.47,34463859,0.0,1.0,239.666,220.925
2023-05-04,233.52,238.2,232.9264,236.06,17889391,233.52,238.2,232.9264,236.06,17889391,0.0,1.0,238.658,222.027
2023-05-05,232.78,234.68,229.85,232.24,27000480,232.78,234.68,229.85,232.24,27000480,0.0,1.0,237.15,222.86100000000002
2023-05-08,233.27,235.62,230.27,231.415,16400526,233.27,235.62,230.27,231.415,16400526,0.0,1.0,235.16799999999998,223.78699999999998
2023-05-09,233.37,235.88,231.08,231.46,16865587,233.37,235.88,231.08,231.46,16865587,0.0,1.0,233.994,224.763
2023-05-10,233.08,236.75,230.72,236.17,19119007,233.08,236.75,230.72,236.17,19119007,0.0,1.0,233.204,225.717
2023-05-11,235.79,238.21,232.3,233.05,20448991,235.79,238.21,232.3,233.05,20448991,0.0,1.0,233.658,226.48900000000003
2023-05-12,233.81,236.9599,231.45,236.74,16161447,233.81,236.9599,231.45,236.74,16161447,0.0,1.0,233.86400000000003,227.10499999999996
2023-05-15,238.86,240.255,235.33,236.92,20653229,238.86,240.255,235.33,236.92,20653229,0.0,1.0,234.98200000000003,228.10500000000002
2023-05-16,238.82,239.635,235.52,235.79,18163772,238.82,239.635,235.52,235.79,18163772,0.0,1.0,236.07199999999997,229.1515
2023-05-17,242.485,243.8423,238.14,238.45,21193080,242.485,243.8423,238.14,238.45,21193080,0.0,1.0,237.95300000000003,230.49075
2023-05-18,246.85,247.0881,241.19,241.3,22943297,246.85,247.0881,241.19,241.3,22943297,0.0,1.0,240.16500000000002,232.17975
2023-05-19,245.64,248.69,243.41,247.47,21733581,245.64,248.69,243.41,247.47,21733581,0.0,1.0,242.531,233.81725
2023-05-22,248.32,253.57,245.12,245.41,27738479,248.32,253.57,245.12,245.41,27738479,0.0,1.0,244.423,235.59375
2023-05-23,246.74,251.61,246.65,246.81,17748115,246.74,251.61,246.65,246.81,17748115,0.0,1.0,246.007,237.55325
2023-05-24,249.21,249.5892,244.952,245.28,17724338,249.21,249.5892,244.952,245.28,17724338,0.0,1.0,247.352,239.54375
2023-05-25,252.69,255.62,249.17,253.4,22371435,252.69,255.62,249.17,253.4,22371435,0.0,1.0,248.51999999999998,240.25025
2023-05-26,262.04,262.3107,252.71,252.93,25768663,262.04,262.3107,252.71,252.93,25768663,0.0,1.0,251.8,241.33625
2023-05-30,262.52,268.65,261.29,265.25,23816483,262.52,268.65,261.29,265.25,23816483,0.0,1.0,254.64000000000001,242.30325
2023-05-31,264.72,265.0,258.45,260.0,25361238,264.72,265.0,258.45,260.0,25361238,0.0,1.0,258.236,243.57725
2023-06-01,272.61,274.0,265.89,265.9,25609508,272.61,274.0,265.89,265.9,25609508,0.0,1.0,262.916,245.35625
2023-06-02,272.61,275.35,271.12,272.66,19416930,272.61,275.35,271.12,272.66,19416930,0.0,1.0,266.9,247.31075
2023-06-05,271.39,275.57,269.56,270.3,20742946,271.39,275.57,269.56,270.3,20742946,0.0,1.0,268.77,249.24124999999998
2023-06-06,271.12,276.57,269.69,270.14,19419010,271.12,276.57,269.69,270.14,19419010,0.0,1.0,270.49,251.13375000000002
2023-06-07,263.6,274.25,262.8,271.67,26163627,263.6,274.25,262.8,271.67,26163627,0.0,1.0,270.26599999999996,252.64524999999998
2023-06-08,264.58,267.65,258.88,260.62,20899359,264.58,267.65,258.88,260.62,20899359,0.0,1.0,268.66,254.22025
2023-06-09,264.95,267.949,261.7,262.48,16949794,264.95,267.949,261.7,262.48,16949794,0.0,1.0,267.128,255.67825
2023-06-12,271.05,271.75,265.33,267.17,15471702,271.05,271.75,265.33,267.17,15471702,0.0,1.0,267.06000000000006,257.54025
2023-06-13,271.32,275.72,269.0923,274.88,16164024,271.32,275.72,269.0923,274.88,16164024,0.0,1.0,267.1,259.16324999999995
2023-06-14,273.35,274.99,268.315,271.89,19175066,273.35,274.99,268.315,271.89,19175066,0.0,1.0,269.05,260.88975
2023-06-15,281.83,283.99,271.42,272.3,25973455,281.83,283.99,271.42,272.3,25973455,0.0,1.0,272.5,262.857
2023-06-16,281.0,287.85,280.13,284.75,43127731,281.0,287.85,280.13,284.75,43127731,0.0,1.0,275.71000000000004,264.5645
2023-06-20,284.33,284.8,276.22,278.73,20701589,284.33,284.8,276.22,278.73,20701589,0.0,1.0,278.366,266.49899999999997
2023-06-21,281.64,284.0,278.36,283.53,20556170,281.64,284.0,278.36,283.53,20556170,0.0,1.0,280.42999999999995,268.165
2023-06-22,284.88,285.26,277.79,279.08,17563061,284.88,285.26,277.79,279.08,17563061,0.0,1.0,282.736,270.072
2023-06-23,288.73,289.67,278.95,281.51,51092038,288.73,289.67,278.95,281.51,51092038,0.0,1.0,284.116,272.048
2023-06-26,278.47,289.79,277.6,288.7,24232651,278.47,289.79,277.6,288.7,24232651,0.0,1.0,283.61,273.337
2023-06-27,287.05,289.345,280.655,282.01,26108260,287.05,289.345,280.655,282.01,26108260,0.0,1.0,284.154,274.5875
2023-06-28,285.29,289.55,284.06,284.82,16722117,285.29,289.55,284.06,284.82,16722117,0.0,1.0,284.884,275.726
2023-06-29,281.53,286.57,280.69,284.5,15395690,281.53,286.57,280.69,284.5,15395690,0.0,1.0,284.214,276.5665
2023-06-30,286.98,289.05,284.415,284.76,19694872,286.98,289.05,284.415,284.76,19694872,0.0,1.0,283.864,277.285
2023-07-03,286.02,289.4,284.8499,286.7,8629269,286.02,289.4,284.8499,286.7,8629269,0.0,1.0,285.37399999999997,277.9555
2023-07-05,294.37,298.12,286.36,287.65,33865457,294.37,298.12,286.36,287.65,33865457,0.0,1.0,286.838,279.10450000000003
2023-07-06,291.99,298.12,291.31,295.885,47733829,291.99,298.12,291.31,295.885,47733829,0.0,1.0,288.178,280.148
2023-07-07,290.53,296.2,288.66,292.18,25585975,290.53,296.2,288.66,292.18,25585975,0.0,1.0,289.978,281.4945
2023-07-10,294.1,298.13,287.05,295.55,37058306,294.1,298.13,287.05,295.55,37058306,0.0,1.0,291.402,282.9705
2023-07-11,298.29,300.18,291.9,293.9,27585918,298.29,300.18,291.9,293.9,27585918,0.0,1.0,293.85600000000005,284.6375
2023-07-12,309.34,309.45,300.1004,301.745,36677127,309.34,309.45,300.1004,301.745,36677127,0.0,1.0,296.85,286.552
2023-07-13,313.41,316.24,310.2901,313.62,30280972,313.41,316.24,310.2901,313.62,30280972,0.0,1.0,301.134,288.6565
2023-07-14,308.87,314.88,307.3612,311.79,23054108,308.87,314.88,307.3612,311.79,23054108,0.0,1.0,304.802,290.4325
2023-07-17,310.62,311.71,304.71,307.54,25323126,310.62,311.71,304.71,307.54,25323126,0.0,1.0,308.10600000000005,291.872
2023-07-18,312.05,314.2,307.6188,310.875,20764580,312.05,314.2,307.6188,310.875,20764580,0.0,1.0,310.85800000000006,293.42449999999997
2023-07-19,316.01,318.68,310.52,313.03,21763688,316.01,318.68,310.52,313.03,21763688,0.0,1.0,312.192,295.0085
2023-07-20,302.52,315.54,302.22,313.5,23836876,302.52,315.54,302.22,313.5,23836876,0.0,1.0,310.014,296.0525
2023-07-21,294.26,305.46,291.2,304.57,42139259,294.26,305.46,291.2,304.57,42139259,0.0,1.0,307.092,296.52149999999995
2023-07-24,291.61,297.52,288.3001,295.78,24949405,291.61,297.52,288.3001,295.78,24949405,0.0,1.0,303.29,296.6655
2023-07-25,294.47,298.3,291.86,295.19,19585584,294.47,298.3,291.86,295.19,19585584,0.0,1.0,299.774,297.46549999999996
2023-07-26,298.57,301.77,291.9,301.19,47256930,298.57,301.77,291.9,301.19,47256930,0.0,1.0,296.28599999999994,298.0415
2023-07-27,311.71,325.35,309.84,325.12,64229173,311.71,325.35,309.84,325.12,64229173,0.0,1.0,298.12399999999997,299.3625
2023-07-28,325.48,326.2,314.2481,316.875,39220270,325.48,326.2,314.2481,316.875,39220270,0.0,1.0,304.368,301.56
2023-07-31,318.6,325.6599,317.59,323.69,25799603,318.6,325.6599,317.59,323.69,25799603,0.0,1.0,309.766,303.14099999999996
2023-08-01,322.71,324.14,314.66,317.535,22889870,322.71,324.14,314.66,317.535,22889870,0.0,1.0,315.41400000000004,304.9755
2023-08-02,314.31,318.39,310.65,318.0,20461094,314.31,318.39,310.65,318.0,20461094,0.0,1.0,318.562,305.97249999999997
2023-08-03,313.19,315.9499,309.93,309.93,15215422,313.19,315.9499,309.93,309.93,15215422,0.0,1.0,318.858,307.0325
2023-08-04,310.73,318.41,310.2,314.96,17612762,310.73,318.41,310.2,314.96,17612762,0.0,1.0,315.908,308.04249999999996
2023-08-07,316.56,317.07,310.46,313.23,16236504,316.56,317.07,310.46,313.23,16236504,0.0,1.0,315.5,309.1655
2023-08-08,312.64,317.89,310.11,314.4,15183532,312.64,317.89,310.11,314.4,15183532,0.0,1.0,313.486,309.883
2023-08-09,305.21,313.63,302.85,312.88,19955783,305.21,313.63,302.85,312.88,19955783,0.0,1.0,311.666,309.6765
2023-08-10,305.74,312.339,303.87,307.94,14358897,305.74,312.339,303.87,307.94,14358897,0.0,1.0,310.176,309.293
2023-08-11,301.64,304.72,300.36,302.57,14046250,301.64,304.72,300.36,302.57,14046250,0.0,1.0,308.358,308.9315
2023-08-14,306.19,306.21,298.25,300.98,15641921,306.19,306.21,298.25,300.98,15641921,0.0,1.0,306.284,308.71
2023-08-15,301.95,307.23,300.03,306.14,11623613,301.95,307.23,300.03,306.14,11623613,0.0,1.0,304.146,308.20500000000004
2023-08-16,294.29,301.08,294.28,300.195,18547741,294.29,301.08,294.28,300.195,18547741,0.0,1.0,301.962,307.119
2023-08-17,285.09,296.05,284.95,293.05,23950089,285.09,296.05,284.95,293.05,23950089,0.0,1.0,297.832,306.2475
2023-08-18,283.25,285.69,274.38,279.03,35347925,283.25,285.69,274.38,279.03,35347925,0.0,1.0,294.154,305.697
2023-08-21,289.9,290.5,281.85,283.45,20181475,289.9,290.5,281.85,283.45,20181475,0.0,1.0,290.896,305.6115
2023-08-22,287.6,292.9,286.75,292.55,12999913,287.6,292.9,286.75,292.55,12999913,0.0,1.0,288.026,305.26800000000003
2023-08-23,294.24,297.4,287.67,288.5,18287001,294.24,297.4,287.67,288.5,18287001,0.0,1.0,288.01599999999996,305.0515
2023-08-24,286.75,299.46,286.64,298.5,18360882,286.75,299.46,286.64,298.5,18360882,0.0,1.0,288.34799999999996,303.8035
2023-08-25,285.5,288.386,276.03,286.13,23701443,285.5,288.386,276.03,286.13,23701443,0.0,1.0,288.79799999999994,301.8045
2023-08-28,290.26,291.45,285.8,288.0,14239285,290.26,291.45,285.8,288.0,14239285,0.0,1.0,288.87,300.3875
2023-08-29,297.99,299.15,288.18,288.585,20844522,297.99,299.15,288.18,288.585,20844522,0.0,1.0,290.94800000000004,299.1515
2023-08-30,295.1,298.29,293.43,297.17,17717024,295.1,298.29,293.43,297.17,17717024,0.0,1.0,291.12,298.19100000000003
2023-08-31,295.89,301.1,295.66,295.8,17229865,295.89,301.1,295.66,295.8,17229865,0.0,1.0,292.948,297.32599999999996
2023-09-01,296.38,301.74,294.47,299.37,12842257,296.38,301.74,294.47,299.37,12842257,0.0,1.0,295.12399999999997,296.6085
2023-09-05,300.15,301.39,295.51,297.02,14955989,300.15,301.39,295.51,297.02,14955989,0.0,1.0,297.10200000000003,295.788
2023-09-06,299.17,303.3,295.66,301.71,15418092,299.17,303.3,295.66,301.71,15418092,0.0,1.0,297.33799999999997,295.1145
2023-09-07,298.67,307.0499,292.22,298.0,33748737,298.67,307.0499,292.22,298.0,33748737,0.0,1.0,298.052,294.7875
2023-09-08,297.89,305.25,296.78,299.22,17572203,297.89,305.25,296.78,299.22,17572203,0.0,1.0,298.45199999999994,294.395
2023-09-11,307.56,309.04,301.28,301.41,19489330,307.56,309.04,301.28,301.41,19489330,0.0,1.0,300.688,294.69100000000003
2023-09-12,301.66,308.6599,300.23,306.33,13480400,301.66,308.6599,300.23,306.33,13480400,0.0,1.0,300.98999999999995,294.4645
2023-09-13,305.06,307.18,301.3206,302.36,13210915,305.06,307.18,301.3206,302.36,13210915,0.0,1.0,302.168,294.62
2023-09-14,311.72,312.87,305.03,306.74,19343102,311.72,312.87,305.03,306.74,19343102,0.0,1.0,304.778,295.4915
2023-09-15,300.31,312.0,298.75,311.61,28131140,300.31,312.0,298.75,311.61,28131140,0.0,1.0,305.262,296.2525
2023-09-18,302.55,303.6,297.8,298.19,14234158,302.55,303.6,297.8,298.19,14234158,0.0,1.0,304.26,297.21750000000003
2023-09-19,305.07,306.17,299.81,302.48,15931618,305.07,306.17,299.81,302.48,15931618,0.0,1.0,304.942,297.976
2023-09-20,299.67,308.06,299.43,305.05,19379515,299.67,308.06,299.43,305.05,19379515,0.0,1.0,303.864,298.5795
